Er,248315
60,247787
eine,247274
Nei,246693
halde,246647
lang,245787
form,245722
vegen,245622
veg,244898
altså,244258
vatn,242533
kring,239876
dagen,239813
Anders,239722
måten,239599
sida,238038
betre,237556
Av,236984
liv,236855
noen,236508
høve,235929
blitt,233532
£,232726
fall,231695
23,231210
80,229943
kvarandre,228595
hus,227579
nytta,224915
tilbake,224883
truleg,223838
och,223680
sjølve,223102
skrive,223021
mer,222768
koma,222590
plass,221077
born,220104
k,220080
Per,219798
med.,219123
R,218518
inne,218478
kjende,217973
ar,217122
Anne,215915
din,215835
forhold,214983
set,214000
Alle,213476
kjenner,213421
fire,213252
6.,210368
son,210283
gått,209925
deira,208811
slikt,208619
’,208394
The,207912
visste,207771
døydde,207512
lagt,207204
26,207009
Jon,206427
28,205435
_,205151
fyrste,204225
27,204225
imot,204026
gjev,203485
snart,202401
jord,201514
bruker,201302
hennar,201270
hvor,201088
Johannes,200150
sig,199879
visst,199821
hev,199201
p,198414
begge,198221
grad,197955
slutt,197950
par,197408
va,196933
dømes,196900
tru,196674
gje,196559
namn,196247
samme,195725
mannen,194908
minst,194861
meiner,194384
Peder,194271
tillegg,193066
staden,192777
disse,192152
tala,191848
stå,191673
trur,190625
an,190400
helst,189661
såleis,189213
komme,187745
namnet,187025
borte,186950
samla,186718
v.,186540
lov,186447
stad,186301
svara,186221
fann,185738
35,185137
L,185041
kona,184799
bruket,184249
rette,184083
29,183972
jorda,183613
held,183433
Norsk,183378
våre,183365
unge,183113
spørsmål,183083
skulde,182706
Norge,182595
skriv,182529
70,182018
dagar,181745
verda,181474
ham,181162
pr.,180083
endå,180017
hjå,179902
att.,179330
mi,179012
br,178738
let,178635
gonger,178463
X,178344
seia,177772
eldre,177627
kunde,177007
sterkt,177002
Johan,176816
huset,175596
32,175191
vært,175047
bak,174606
legg,174371
tenkte,174070
Finn,173787
Kari,173219
fortel,172693
vårt,172492
neste,171929
kjøpte,171906
Mange,171902
Korleis,171792
nær,171281
difor,170696
be,170658
tidlegare,170516
ro,170466
heime,170104
reiste,170101
45,169978
jo,169532
7.,169409
kallar,169286
31,168467
høyrer,168296
by,167990
lange,167681
mitt,167277
beste,167201
t.d.,167169
Figur,167092
fikk,166597
vorte,166495
råd,165718
brukte,165420
Ikkje,165330
OG,164932
Desse,164925
krav,164663
ti,164514
treng,164343
teke,163855
rekna,163764
kg,162041
enno,161971
36,161838
vanskeleg,161096
skjer,160367
on,160302
største,160098
slags,159956
slo,159641
gongen,159372
best,158731
kyrkja,158471
8.,158419
Arne,158382
Slik,157858
skulen,157476
33,157455
90,157430
attende,156577
stader,156486
slag,156001
eige,155674
mat,155551
Olsen,155406
boka,154981
gitt,154427
oppe,154392
gikk,154298
høyrde,153124
byen,152800
sit,152719
åtte,152295
Jesus,151575
menn,151502
U,151202
kroner,151195
bar,150689
sterk,150096
viss,150090
dreiv,150071
tar,149772
mens,149719
bygd,149053
døme,149012
kommer,148978
kort,148837
faren,147525
fører,146502
elevane,146321
34,146173
dermed,145855
82,145393
Guds,144605
skolen,144425
folket,144183
full,144081
direkte,143911
framleis,143811
mine,143637
drog,143620
møte,143315
heiter,143262
bygda,142987
200,142850
meinte,142664
Har,142635
ordet,142622
adj,142251
Alt,142142
bruka,141872
omkring,141861
tale,141663
mye,141517
død,141461
enda,141435
hele,141236
brukar,140975
sammen,140750
område,140424
At,140232
W,140101
bra,140054
Ingeborg,140021
it,139737
einaste,139736
vekt,139175
hva,139072
Andre,138992
Ivar,138354
uttrykk,138177
Gift,138005
blant,137821
skreiv,137695
hand,137505
nesten,137128
©,136919
problem,136299
sonen,135971
38,135759
tak,135456
rom,135222
Erik,135134
dyr,135126
Amerika,135080
37,134832
grunnlag,134095
fem,133974
bygde,133719
Me,133672
42,133564
tyder,132891
39,132749
tilfelle,132703
vilde,132693
auka,132625
Ingen,131745
spurde,131368
have,131234
flere,131234
ferdig,131052
eigen,130762
lys,130407
Bruk,130216
kongen,129460
pengar,129444
høgt,129442
politiske,129231
75,129142
nemnt,128619
samfunnet,128570
merke,128441
tal,128274
hende,128092
vatnet,127833
bur,127591
die,127191
uten,127147
that,126842
48,126603
you,126310
visse,125801
55,125710
44,125379
barnet,125286
selv,124993
co,124979
41,124976
mm,124901
krigen,124603
111,124570
eigne,124508
fl,124408
person,124125
glad,123861
upp,123855
samband,123803
langs,123514
midt,123450
9.,123189
43,122778
stund,122696
laut,122410
framfor,122149
straks,122064
kvinner,122025
delen,121844
selde,121745
klart,121692
figur,121426
as,121418
gjøre,121412
„,120765
fremst,120605
Skriv,120603
vise,120584
stille,120573
utvikling,120387
Kan,120382
ditt,120070
sikkert,120028
greie,119930
området,119844
dit,119828
lik,119725
Gunnar,119558
liksom,119384
enkelte,119262
tidleg,119213
borna,119099
tatt,119082
augo,118798
0.,118639
kven,118599
Også,118518
fri,118498
fyrst,118423
are,118335
lage,118306
46,118222
Nå,118106
no.,118102
Barn,117870
slå,117460
bad,117211
venta,117189
vet,117131
10.,117106
viktige,117051
52,116982
flytte,116981
km,116886
stadig,116683
utanfor,116679
økonomiske,116651
plassen,116645
49,116498
hovudet,115686
æ,115660
lever,115339
eksempel,115320
stand,115273
with,115219
nei,115096
kommunen,114918
fødd,114830
dotter,114827
syner,114820
helt,114728
47,114672
nar,114337
saa,113947
arbeide,113711
barna,113705
1990,113574
was,113530
skogen,113477
L.,112727
stoff,112670
brev,112628
fort,112393
Q,112225
500,112079
sende,111990
nødvendig,111881
Jens,111691
lova,111654
prosent,111450
53,111370
verta,111340
handa,111308
tiltak,111301
kroppen,110953
arbeider,110891
USA,110754
lese,110659
høgre,110540
laget,110293
54,110241
kjent,110197
65,110130
56,110127
viktigaste,110099
flytta,109994
{,109944
lita,109905
Kvar,109904
slutten,109896
11.,109616
Bom,109611
kar,109555
mogleg,109347
sto,109135
mai,109093
presten,109092
sosiale,109017
03,108885
lære,108875
svar,108754
meste,108674
gard,108663
le,108616
saka,108558
kje,108546
ifrå,108483
reint,108140
Andreas,107991
sterke,107802
Marta,107751
vist,107621
moderne,107357
høg,107127
Stavanger,106617
ymse,106448
omsyn,106328
fullt,106327
Marie,106296
kyr,106111
vanlege,105995
kommune,105604
skole,105576
utover,105538
w,105494
51,105428
vesle,105316
nord,105268
døde,105178
hest,105163
bilete,105028
per,104900
63,104855
dykk,104797
korn,104499
gamal,104380
So,104145
burde,103773
behov,103452
eiga,103408
tenkt,103340
sauer,103299
samarbeid,103022
heitte,102961
venstre,102938
ett,102853
Under,102851
felles,102484
halda,102337
kveld,102290
siden,102239
lokale,102162
kvelden,102149
Kvifor,101980
annen,101900
ført,101816
tider,101707
Olson,101684
66,101666
spørsmålet,101583
tredje,101382
utviklinga,101381
nede,101323
sjøen,101315
setje,101202
personar,101100
vare,101008
gammal,100973
62,100907
Kanskje,100887
vis,100493
Marit,100456
Jakob,100316
nytte,100264
prøve,99950
ber,99919
64,99831
annet,99805
hver,99796
Et,99704
orda,99629
eldste,99629
makt,99549
Var,99388
juni,99376
sjølvsagt,99357
stykke,99282
fortalde,99269
somme,99017
lærar,98983
levde,98964
døra,98780
58,98779
57,98754
gjør,98737
59,98716
svarte,98467
sider,98192
”,97847
Før,97708
To,97612
300,97597
stein,97567
nu,97544
Harald,97430
språk,97100
kraft,97007
72,96999
gifte,96871
drive,96780
førte,96744
gm,96484
67,96461
varer,96425
Berre,96184
gjelder,95849
Folk,95827
1800,95811
innanfor,95684
indre,95530
Karl,95511
samanheng,95379
økonomisk,95347
Hun,95148
funne,95138
150,95084
kontakt,95064
fisk,95004
trudde,94794
1980,94644
anten,94639
je,94473
spesielt,94456
inneheld,94333
syn,94273
dessutan,94184
punkt,94096
hvordan,93773
La,93597
fint,93579
kunnskap,93539
Derfor,93419
faste,93280
skipa,93268
redd,93194
61,93087
1900,93039
verkar,93003
Tore,92954
sak,92909
85,92828
synest,92794
osv.,92769
eg.,92762
klar,92617
samtidig,92538
viste,92520
1970,92488
Både,92253
deres,92200
varme,91870
auga,91782
hendene,91755
tenkjer,91586
Rasmus,91532
77,91507
nett,91503
dvs.,91400
oftast,91369
Herren,91292
Trondheim,91166
vann,91124
sant,91067
00,91058
Fig,90968
ansvar,90950
meget,90850
ligger,90827
bestemt,90815
delar,90791
73,90732
utgangspunkt,90573
skog,90493
natt,90477
grupper,90473
strid,90331
klasse,90236
praksis,90135
ne,90116
sjøl,90033
havet,89990
forstå,89981
hit,89886
eng,89873
74,89741
vondt,89723
CO,89538
Martin,89477
69,89453
dine,89393
mig,89194
1960,89047
he,88941
møtte,88930
fjellet,88910
teksten,88810
68,88784
fred,88600
m.a.,88486
politisk,88370
Norges,88330
time,88307
lat,88293
former,88255
naturleg,87895
delt,87741
71,87702
Halvor,87547
aa,87537
tett,87527
86,87441
Sogn,87228
John,87205
1950,87067
les,87014
Hva,87012
unna,87000
efter,86804
oppgåver,86785
Nokre,86780
hardt,86726
skøyte,86724
leggje,86676
feil,86621
staten,86610
historie,86514
resten,86479
våren,86403
skule,86330
natta,86061
Elles,86039
april,85884
meter,85708
måtar,85705
fare,85571
bok,85567
95,85558
samstundes,85542
regel,85415
sist,85295
reknar,85287
ikring,85274
from,85274
81,85236
perioden,85109
bøker,85096
foreldra,85064
76,85002
nokså,84893
jfr.,84869
78,84664
Sidan,84586
hjelpe,84553
1920,84504
seiv,84454
12.,84445
lo,84418
båten,84385
79,84042
Sverige,84038
vite,84006
Skal,83838
elevar,83671
nettopp,83586
tur,83546
kasta,83522
nådde,83490
dårleg,83434
satt,83369
trong,83314
hausten,83287
song,83246
mennesket,83175
bord,83159
resultat,82921
gjeve,82895
dra,82891
smør,82890
Maria,82731
timar,82657
Norske,82569
hender,82536
Stortinget,82458
samfunn,82448
interesse,82347
bror,82281
sprang,82198
Kristian,82176
Far,82089
Lag,81937
120,81932
83,81878
snakka,81863
setja,81840
pl,81804
Oppgåve,81791
vidt,81687
CD,81662
ver,81513
familien,81508
skyld,81383
dels,81383
rolle,81361
Einar,81351
mark,81346
und,81207
84,81082
reise,81065
ovanfor,80961
400,80697
forskjellige,80674
88,80657
forma,80632
møter,80614
Dermed,80508
ledd,80488
derimot,80260
skifte,80193
poteter,80156
stilt,80096
gruppe,80063
Ragnhild,80006
lyt,79981
kvite,79979
fell,79907
Peter,79765
egen,79740
1992,79731
sentrale,79615
92,79471
IV,79463
mulig,79389
tykte,79325
fin,79170
1993,79104
Likevel,78991
verdi,78953
sier,78933
ung,78912
kunna,78876
ff,78848
z,78774
Tabell,78732
von,78714
hundre,78711
nærare,78655
høgare,78652
93,78626
aller,78576
grunnen,78557
øre,78545
1991,78537
89,78438
Bjørn,78145
94,78114
glede,77919
91,77787
96,77777
mars,77773
innan,77444
Danmark,77426
Svein,77422
ganske,77326
Dessutan,77272
Europa,77253
Håkon,77229
byrja,77223
komen,77202
rd,77164
utvikla,76826
Tor,76812
87,76749
tydeleg,76689
rike,76653
svart,76623
vinteren,76613
deler,76601
Fra,76573
rekne,76494
bordet,76432
ryggen,76214
hvert,76193
hvis,76135
vaksne,76070
høyre,75935
1989,75857
jamvel,75839
fritt,75837
Inger,75764
Set,75725
prøver,75634
nedanfor,75607
ytre,75602
arbeidde,75596
guten,75577
1865,75488
snakke,75444
kjenne,75415
lagar,75407
1930,75300
verkeleg,75299
kvifor,75263
skje,75223
seks,75200
vori,75138
97,75120
nemnde,75101
Difor,75097
minste,75091
saker,75089
nemnd,74967
Kven,74961
Sigurd,74928
Rekn,74844
seint,74803
gardane,74664
dekar,74638
overfor,74619
not,74474
au,74436
99,74322
mora,74318
kjend,74314
tenkje,74235
levande,74210
januar,74178
utdanning,74157
lettare,74149
fl.,74129
særlig,74031
Først,74023
spør,73965
ga,73901
verk,73881
følgje,73715
elva,73552
dyrka,73543
tanken,73408
slett,73386
lufta,73311
Jørgen,73310
informasjon,73061
ska,73058
enkelt,73046
lærer,72958
krev,72914
videre,72824
system,72768
spela,72738
98,72702
målet,72664
1994,72658
Z,72605
galdt,72596
tanke,72551
kvinne,72431
Henrik,72425
Kom,72389
opplysningar,72218
1995,72193
1875,72129
ra,71998
re,71717
driv,71686
Magnus,71675
offentlege,71634
lei,71611
kapittel,71513
støtte,71431
vest,71428
1940,71413
båe,71332
sør,71185
ene,71172
dikt,71157
fart,71127
ingenting,71099
naturen,71075
17.,71010
einskilde,70942
betale,70852
15.,70668
juli,70637
14.,70509
fanst,70260
fag,70111
meining,70009
rekkje,69938
dom,69764
retten,69728
samsvar,69620
Brita,69548
alder,69542
høyrt,69399
brukast,69283
situasjonen,69257
synes,69219
oppgåve,69145
tekst,69072
nynorsk,69052
sola,69043
1000,69030
biletet,68961
stilling,68916
skade,68915
bedre,68883
Døme,68844
13.,68813
verden,68763
spd,68682
slår,68682
gd,68636
lyst,68595
henta,68551
till,68546
klassen,68399
fortalt,68304
Somme,68301
1945,68286
prøvde,68249
Sjølv,68181
avhengig,68134
fine,68124
Jan,68028
forbi,68018
relativt,68000
elevene,67976
#,67962
imidlertid,67900
aukar,67864
ml,67858
Olsdtr,67823
ungdom,67744
Seinare,67739
kristne,67617
bøndene,67514
språket,67276
følgjer,67248
stundom,67052
retning,66973
Sigrid,66827
vekk,66741
vente,66661
tvil,66636
1700,66473
kjøpt,66375
vita,66358
husa,66336
1988,66314
Mor,66295
nedover,66290
knytt,66199
Foto,66036
ni,66025
forholdet,66015
talar,65996
Slike,65913
Karen,65876
tilsvarande,65867
svarar,65850
legge,65822
nemleg,65815
Eller,65581
høge,65543
slutta,65448
skape,65392
golvet,65392
blad,65253
skil,65198
spesielle,65102
kommunane,65061
praktisk,65037
hennes,65002
styret,64971
reiser,64906
plan,64888
kong,64851
Helge,64829
type,64810
materiale,64759
ane,64654
rekke,64621
lengre,64595
kyrkje,64466
tusen,64428
England,64310
Larsen,64195
Hansen,64169
1987,64143
inga,64107
110,64104
gruppa,64082
kultur,63968
nyttar,63931
aktuelle,63802
deretter,63794
nr,63745
etterpå,63738
bygt,63641
blå,63624
auke,63539
Aasen,63484
part,63398
1985,63376
hop,63366
ende,63312
Ut,63127
},63114
1979,63023
do,62878
sk,62806
bu,62767
1975,62764
opna,62759
data,62757
600,62724
1996,62685
vilkår,62617
leve,62572
Liv,62485
brått,62458
1890,62427
yngre,62359
november,62196
minne,62140
1986,62055
kurs,62021
himmelen,62002
honom,61950
bygg,61950
læraren,61890
Gjennom,61843
jf.,61837
lian,61833
forsøk,61791
leggja,61687
A/S,61632
morgon,61613
20.,61529
års,61528
fjell,61485
PT,61377
St,61346
gno,61278
energi,61273
steg,61228
veks,61164
sikre,61148
16.,60988
ønskjer,60963
framlegg,60806
knapt,60794
nivå,60770
gifta,60673
opplæring,60633
endra,60626
rommet,60549
framover,60520
na,60422
kontroll,60404
verre,60400
oktober,60375
mogeleg,60345
liknande,60342
skaffe,60309
verd,60258
årene,60143
drift,60099
one,60095
funksjon,60086
begynte,60083
halvparten,59956
Voss,59937
kjøpe,59936
munnen,59921
rH,59897
blev,59888
gut,59790
orden,59751
....,59724
1981,59653
samt,59640
das,59622
lært,59605
bygdene,59594
engelsk,59542
eventuelt,59517
menneska,59486
vurdering,59473
Ta,59423
1984,59345
1880,59338
tyske,59285
ve,59229
daa,59198
resultatet,59197
utstyr,59174
250,59076
eig,59044
styre,59000
fylket,58935
betydning,58916
overtok,58865
Co,58859
sju,58772
pris,58765
Se,58741
1978,58681
atter,58595
Guri,58480
sjeldan,58455
klare,58450
li,58441
rimeleg,58429
dreg,58273
eigar,58246
emne,58216
luft,58155
Teikn,58140
vende,58090
gnr.,58050
midten,57959
Andersen,57929
reglar,57910
maten,57903
sommaren,57887
1870,57883
greidde,57862
Larsson,57757
vei,57705
1974,57705
Vik,57573
fa,57571
tankar,57485
1965,57460
Noko,57459
bil,57445
vilje,57428
akkurat,57408
skjøna,57361
skjedde,57313
svaret,57294
private,57268
inntil,57266
veggen,57257
båt,57241
1860,57190
hug,57162
Jo,57147
bonde,57139
høy,57131
19.,57057
♦,57048
Bø,57028
heng,57011
vara,57000
omlag,56999
Jfr,56935
tilsette,56933
født,56831
reist,56819
He,56798
vedtak,56791
1983,56786
1977,56779
teikn,56774
al,56708
1946,56689
systemet,56685
takk,56679
mjølk,56673
fiske,56597
Gunhild,56587
1972,56586
In,56535
gjerast,56495
fjorden,56449
1982,56419
Pedersen,56415
jf,56241
måla,56184
gr,56176
ansvaret,56163
skuld,56157
litteratur,56143
105,56133
Hadde,56107
altfor,56099
tunge,56061
sterkare,56053
Tyskland,56052
Sverre,56027
tungt,55923
aust,55886
tabell,55877
oppover,55871
18.,55865
101,55850
finnes,55840
Petter,55815
1850,55749
finner,55719
ri,55700
produksjon,55633
this,55621
delvis,55607
1600,55497
havre,55402
synte,55366
800,55344
frem,55332
1973,55329
1976,55266
“,55264
skip,55244
evne,55244
tidligere,55194
Kapittel,55176
prest,55175
august,55143
mennesker,55142
hjarta,55075
Haugen,55009
bilen,54994
lå,54962
formann,54946
kone,54904
Statens,54899
125,54886
end,54850
samanhengen,54840
Nr,54820
Torstein,54769
grunnlaget,54763
Berge,54752
1939,54751
Olsson,54745
inkje,54619
broren,54610
størst,54599
il,54584
ennå,54584
serleg,54573
utvikle,54556
endringar,54520
fara,54511
kjente,54497
itte,54440
heimen,54408
Les,54407
ca,54376
ort,54357
bakgrunn,54268
102,54224
ekstra,54221
februar,54197
husmann,54178
felt,54161
ist,54138
prosjektet,54137
Telemark,54104
styrke,54047
130,54040
sidene,54031
inni,53972
hørte,53895
andletet,53874
byggjer,53856
opne,53820
skapt,53812
hører,53755
f.eks.,53747
lét,53710
Berg,53669
musikk,53665
velje,53592
fe,53575
salt,53524
voks,53505
desember,53470
fig.,53460
rein,53428
1997,53428
bedrifta,53398
september,53385
tiden,53378
1969,53344
hard,53336
103,53286
endeleg,53255
ugift,53237
jamt,53215
ulik,53171
tilsett,53089
140,53065
sendt,53012
praktiske,52951
veker,52949
blod,52935
180,52921
Fleire,52877
likt,52849
ståande,52816
miljø,52813
dg,52804
senere,52785
politikk,52784
figuren,52682
innhaldet,52676
fer,52623
sosial,52581
oppgåvene,52565
1949,52442
høver,52429
108,52414
tå,52367
landa,52347
åleine,52346
ferd,52345
p.,52319
Kjell,52317
retta,52306
104,52213
kommunale,52183
avgrensa,52083
hår,52052
tn,52049
foreldre,52048
bakken,52029
Øvre,52017
os,51995
Odd,51984
Side,51863
Kongen,51855
laus,51832
stig,51827
they,51822
1947,51752
Mellom,51745
halve,51704
Jau,51682
Hauge,51671
tunet,51666
Foreldre,51556
riktig,51490
1948,51444
typar,51430
faktisk,51404
trekk,51345
slått,51331
kvinnene,51280
1964,51279
Legg,51260
holdt,51229
dalen,51219
106,51205
lærarar,51195
dl,51195
gale,51185
London,51152
finna,51139
Ofte,51109
mengd,51093
Jf,51084
sted,51081
Siri,51059
kapitlet,51039
hverandre,51019
lyset,51017
såkalla,50973
mennene,50951
nasjonale,50926
1910,50905
konge,50904
situasjon,50888
Paul,50876
nøye,50845
stova,50799
New,50782
Gjer,50768
steig,50763
snudde,50734
art,50706
offentleg,50703
taket,50688
□,50675
open,50667
betyr,50652
møtet,50613
Vil,50601
112,50544
Romsdal,50477
Kristi,50468
krig,50413
ropte,50385
millom,50384
starta,50378
Herre,50347
hesten,50266
115,50216
1971,50160
dæ,50154
107,50123
1905,50099
,50080
framtida,50036
avgjerande,49998
dere,49979
varm,49956
val,49951
his,49950
produksjonen,49912
ogsaa,49905
tror,49836
1938,49816
elektrisk,49813
heil,49798
maa,49765
1918,49748
komne,49711
øvre,49635
forstår,49522
minutt,49470
kraftig,49460
1914,49450
pengane,49445
1959,49424
stoffet,49400
ropa,49371
jfr,49371
navn,49370
Eli,49342
jente,49336
synet,49331
160,49330
tenke,49324
freista,49319
typen,49314
holde,49294
linje,49284
ikk,49223
alt.,49191
igjennom,49137
mørke,49106
stått,49081
AV,49065
skapte,49006
ellers,48953
109,48949
Kåre,48942
klokka,48930
Man,48922
dog,48921
klede,48855
kap.,48834
Nilsen,48825
Litt,48751
Sjur,48737
millionar,48713
band,48693
gardar,48679
danske,48674
Ingrid,48663
sentrum,48637
veldig,48598
verka,48595
tro,48560
tysk,48551
1917,48528
anlegg,48523
produkt,48511
Volda,48461
Erling,48453
leva,48452
Garden,48426
sol,48376
1963,48339
tor,48331
avtale,48276
1955,48200
Vel,48197
løyse,48136
Kr,48131
1961,48126
reine,48110
Andersson,48108
høyra,48063
vanskelig,48025
up,47982
las,47907
1968,47874
redusert,47869
rart,47838
valde,47828
has,47812
fær,47809
eingong,47730
læra,47699
vurdere,47656
firma,47622
em,47596
greier,47589
Ålesund,47552
raskt,47538
1952,47537
inntrykk,47486
skatt,47458
kvit,47451
makta,47444
korkje,47436
bera,47385
oppi,47380
interesser,47379
Ingebjørg,47345
verdiar,47311
Berit,47299
enden,47248
21.,47215
1957,47170
fortelje,47067
oppgåva,47012
brevet,46999
ad,46981
VI,46948
verb,46874
taka,46832
sjukdom,46819
straum,46809
teikna,46797
113,46791
verdien,46782
1967,46778
brukes,46692
Kristus,46663
01,46652
ventar,46612
tallet,46579
prisen,46542
ven,46529
vonde,46516
hjelpa,46483
undervisning,46326
tvo,46252
vanskar,46200
kalle,46192
114,46154
kun,46150
annleis,46124
ug,46069
enkja,46018
kommet,45948
dalar,45923
22.,45919
historiske,45916
senga,45897
TIL,45888
karm,45868
Same,45857
grå,45847
høre,45837
enkle,45833
morgonen,45768
Deretter,45715
alvor,45714
tel,45711
døden,45710
1801,45698
eigentleg,45691
about,45659
regjeringa,45628
nemner,45624
lor,45624
1954,45624
ring,45618
1956,45596
lette,45550
byggje,45486
1936,45471
Nilsson,45450
118,45444
betalte,45437
bruken,45408
vinden,45388
dans,45375
121,45373
1953,45359
1966,45322
interessant,45319
1919,45306
Heile,45221
kaldt,45216
25.,45216
bestemte,45213
123,45208
1921,45194
116,45192
had,45175
flest,45158
tilhøve,45086
vind,45067
sal,45059
CM,45035
smilte,45022
1935,45006
1951,44984
stakk,44959
$,44908
trass,44895
materialet,44879
1962,44872
can,44864
Eide,44848
1923,44846
følgde,44840
117,44830
lån,44816
Margit,44758
tri,44720
Johanne,44670
beint,44640
egg,44623
bøkene,44615
